observation_id,observed_on,latitude,longitude,positional_accuracy,quality_grade,taxon_id,taxon_name,common_name,coordinates_obscured,uri
111720712,2022-04-08,42.7317204633,-73.2136378321,48.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/111720712
111839590,2022-04-13,41.8574950391,-71.1079889403,31.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/111839590
112553748,2022-04-23,42.0089861111,-70.8796555556,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/112553748
115635961,2022-04-11,42.635744193,-70.9038622361,199.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/115635961
115675304,2022-05-05,42.6703691453,-70.8072406567,4.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/115675304
117008170,2022-05-14,42.3721466667,-71.1425638333,5.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/117008170
117063307,2022-05-14,41.9265620701,-70.8164287033,229.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/117063307
117756098,2022-05-19,42.6600275801,-70.5997671711,21.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/117756098
120238275,2022-05-30,42.2387809355,-71.6088021206,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/120238275
120627641,2022-06-05,42.6435270472,-70.6275664788,2.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/120627641
121015578,2022-06-09,42.49314,-70.84102,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/121015578
121819870,2022-06-14,42.1355907061,-71.6011557542,9.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/121819870
123000081,2022-06-22,42.1090445,-71.31707,4.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/123000081
123363479,2022-06-25,41.3514533333,-70.5317466667,4.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/123363479
123770402,2022-06-27,42.6601083333,-70.6005222222,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/123770402
123910820,2022-06-28,41.8514661054,-70.6743849166,26.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/123910820
125945272,2022-07-08,42.018435111,-70.8741828514,31.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/125945272
127545868,2021-12-14,42.3036151119,-71.2794938646,31.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/127545868
127566157,2021-12-14,42.3022346322,-71.2810002806,15.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/127566157
127664082,2022-07-24,41.9121239997,-70.6836978,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/127664082
129335169,2022-08-03,42.2929189478,-71.3108059666,27.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/129335169
130274734,2022-08-10,41.398745,-70.5104616667,37.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/130274734
131241197,2022-08-13,42.4625296016,-72.2455853892,53.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/131241197
132087128,2022-08-23,41.8824213,-69.995172,188.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/132087128
132449223,2022-08-05,42.6279443379,-71.7292676121,42.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/132449223
132547620,2022-08-27,42.4083061141,-71.3307121736,28.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/132547620
132912497,2022-08-28,42.6431402882,-70.6280677525,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/132912497
