observation_id,taxon_id,taxon_name,common_name,latitude,longitude,positional_accuracy,observed_on,coordinates_obscured
183735336,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3409077551,-71.1035270256,14.0,2023-09-17,False
183738187,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3660283062,-71.086064903,15.0,2023-09-17,False
183740607,42223,Odocoileus virginianus,White-tailed Deer,42.1439611197,-70.7760410383,7.0,2023-09-17,False
183742081,43111,Sylvilagus floridanus,Eastern Cottontail,42.2615613086,-72.6704524085,396.0,2023-09-17,False
183743464,43111,Sylvilagus floridanus,Eastern Cottontail,42.3238843911,-72.5296267682,23.0,2023-09-17,False
183745666,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3240295938,-72.5295966212,3.0,2023-09-17,False
183746820,46217,Tamias striatus,Eastern Chipmunk,42.3239150382,-72.529677599,35.0,2023-09-17,False
183748164,46217,Tamias striatus,Eastern Chipmunk,42.3464666667,-71.1113055,5.0,2023-09-17,False
183759148,42223,Odocoileus virginianus,White-tailed Deer,42.434569085,-71.1394760851,,2023-09-17,False
183763525,711289,Halichoerus grypus atlantica,Atlantic Grey Seal,41.7390783333,-70.224975,4.0,2023-05-27,False
183764183,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.388521053,-72.527562575,357.0,2023-09-17,False
183764396,41880,Mephitis mephitis,Striped Skunk,41.7405468429,-70.2183999386,258.0,2022-07-08,False
183764430,42223,Odocoileus virginianus,White-tailed Deer,41.8734633333,-70.98873,22.0,2021-10-18,False
183771314,46095,Marmota monax,Groundhog,42.6527225593,-71.167430799,23.0,2023-09-15,False
183776047,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.340755,-71.1008305,5.0,2023-09-17,False
183788243,42223,Odocoileus virginianus,White-tailed Deer,41.2834704,-70.099451,17843.0,2023-09-14,False
183788249,42223,Odocoileus virginianus,White-tailed Deer,41.2834704,-70.099451,17843.0,2023-09-14,False
183793538,711289,Halichoerus grypus atlantica,Atlantic Grey Seal,42.0809445,-70.2196883333,40.0,2023-09-17,False
183797430,43111,Sylvilagus floridanus,Eastern Cottontail,42.3678017786,-71.2552968637,11.0,2023-09-17,False
183831892,46095,Marmota monax,Groundhog,42.4382283333,-71.0405111667,5.0,2023-09-14,False
183848852,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.340687665,-71.0998090619,372.0,2023-09-18,False
183851682,43111,Sylvilagus floridanus,Eastern Cottontail,42.34003,-71.102325,21.0,2023-09-12,False
183873980,43111,Sylvilagus floridanus,Eastern Cottontail,42.34597,-71.1111971667,4.0,2023-09-11,False
183881426,41733,Halichoerus grypus,Grey Seal,42.087874396,-70.6390611434,4.0,2023-09-18,False
183918005,43794,Castor canadensis,American Beaver,42.3812268332,-73.3030247287,64.0,2023-09-15,False
183933661,41562,Balaenoptera physalus,Fin Whale,42.068629108,-70.2310997507,98.0,2020-07-26,True
183933662,41733,Halichoerus grypus,Grey Seal,42.0788371269,-70.2247931945,122.0,2020-07-30,False
183933935,42223,Odocoileus virginianus,White-tailed Deer,42.6166514005,-70.963780262,49.0,2023-09-18,False
183939998,43111,Sylvilagus floridanus,Eastern Cottontail,42.34323,-71.10305,4.0,2023-09-16,False
183944064,41733,Halichoerus grypus,Grey Seal,41.25599674,-70.1654552172,977.0,2023-09-16,False
183965467,43794,Castor canadensis,American Beaver,42.2032166971,-71.3995108847,4.0,2023-09-19,False
183971569,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3411041835,-71.1030816708,23.0,2023-09-19,False
183979661,43111,Sylvilagus floridanus,Eastern Cottontail,42.3663300028,-71.25605,20.0,2023-09-19,False
183985628,43111,Sylvilagus floridanus,Eastern Cottontail,42.4056812749,-71.118581174,24.0,2023-09-19,False
183994582,43111,Sylvilagus floridanus,Eastern Cottontail,42.3649506279,-71.2602973325,23.0,2023-09-12,False
184000434,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3405583333,-71.0992666667,6.0,2023-09-19,False
184002479,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3405185337,-71.1002453366,14.0,2023-09-19,False
184005990,44311,Microtus pennsylvanicus,Eastern Meadow Vole,41.99235938,-71.2197639,8.0,2023-09-19,False
184006939,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3421454729,-71.0936896279,129.0,2023-09-19,False
184009177,43111,Sylvilagus floridanus,Eastern Cottontail,42.3425637115,-71.0948745006,8.0,2023-09-19,False
184009461,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3421072733,-71.1025530886,14.0,2023-09-19,False
184009462,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3421722006,-71.102453123,14.0,2023-09-19,False
184009482,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3417893378,-71.1021062919,22.0,2023-09-19,False
184009484,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.34176752,-71.1021441105,14.0,2023-09-19,False
184009611,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3424097086,-71.1026765621,4.0,2023-09-19,False
184011786,43111,Sylvilagus floridanus,Eastern Cottontail,42.3432616667,-71.1031333333,4.0,2023-09-19,False
184025247,46217,Tamias striatus,Eastern Chipmunk,42.3211514844,-72.6393590229,24.0,2023-09-18,False
184027987,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3407270259,-71.1014066003,143.0,2023-09-19,False
184028057,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3405094631,-71.1011614837,6.0,2023-09-19,False
184034674,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3420226768,-71.1024720747,14.0,2023-09-19,False
184034741,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3420817353,-71.1025286501,14.0,2023-09-19,False
184036298,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3412122713,-71.1014155768,14.0,2023-09-19,False
184036575,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3405425297,-71.1030605715,22.0,2023-09-19,False
184038022,42069,Vulpes vulpes,Red Fox,42.42202,-71.185975,4.0,2023-09-19,False
184040420,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3420726524,-71.1026089564,22.0,2023-09-19,False
184049289,43111,Sylvilagus floridanus,Eastern Cottontail,42.340245,-71.1017305,14.0,2023-09-14,False
184049496,43794,Castor canadensis,American Beaver,42.1942216667,-72.2859933333,,2023-09-19,False
184049535,43111,Sylvilagus floridanus,Eastern Cottontail,42.3408226836,-71.1030484431,21.0,2023-09-19,False
184051265,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3372383333,-71.0912695,23.0,2023-03-18,False
184055058,41733,Halichoerus grypus,Grey Seal,42.079042,-70.228391,,2023-09-19,False
184055623,43111,Sylvilagus floridanus,Eastern Cottontail,42.1011019722,-70.933766,,2023-09-18,False
184056173,711289,Halichoerus grypus atlantica,Atlantic Grey Seal,42.0636659722,-70.245917,,2023-09-19,False
184056633,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.5907801819,-71.2101880615,211255.0,2023-09-17,False
184060741,41663,Procyon lotor,Common Raccoon,42.2557108724,-71.7065741993,17.0,2023-09-19,True
184064828,43111,Sylvilagus floridanus,Eastern Cottontail,42.34083,-71.1027833333,14.0,2023-09-19,False
184069237,43111,Sylvilagus floridanus,Eastern Cottontail,42.3414649004,-71.1042568849,22.0,2023-09-19,False
184070520,63113,Blarina brevicauda,Northern Short-tailed Shrew,42.7073833333,-73.2166216667,28.0,2023-09-16,False
184071714,43111,Sylvilagus floridanus,Eastern Cottontail,42.333825,-71.1706783333,21.0,2023-09-19,False
184073395,43111,Sylvilagus floridanus,Eastern Cottontail,42.3378416667,-71.1614388889,,2023-09-03,False
184078546,43111,Sylvilagus floridanus,Eastern Cottontail,42.3963883333,-72.52478,5.0,2023-09-20,False
184081906,43111,Sylvilagus floridanus,Eastern Cottontail,42.3637716667,-71.2605883333,10.0,2023-09-20,False
184082328,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3635851496,-71.2612543018,13.0,2023-09-18,False
184082542,41663,Procyon lotor,Common Raccoon,42.36367,-71.2613833333,3.0,2023-09-18,False
184106323,43111,Sylvilagus floridanus,Eastern Cottontail,42.36795,-71.25508,3.0,2023-09-19,False
184112651,43111,Sylvilagus floridanus,Eastern Cottontail,42.3411166667,-71.1027971667,21.0,2023-09-19,False
184115367,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3943583333,-72.5244133333,112.0,2023-09-20,False
184125340,46217,Tamias striatus,Eastern Chipmunk,42.3184531406,-72.526626789,4.0,2023-09-20,False
184125513,46217,Tamias striatus,Eastern Chipmunk,42.3181616667,-72.526795,4.0,2023-09-20,False
184131085,42223,Odocoileus virginianus,White-tailed Deer,42.4479600556,-71.1241361126,4.0,2023-09-20,False
184170747,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3414276182,-71.1018902468,14.0,2023-09-20,False
184170749,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3414162056,-71.1018791724,14.0,2023-09-20,False
184170875,41733,Halichoerus grypus,Grey Seal,42.0747305,-70.2381966667,4.0,2023-09-20,False
184171751,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3414009607,-71.1031796446,9.0,2023-09-20,False
184172963,42069,Vulpes vulpes,Red Fox,42.0788805,-70.2201616667,2.0,2023-09-20,False
184176545,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3411594797,-71.1030879804,24.0,2023-09-20,False
184177752,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3375501233,-71.1689562388,23.0,2023-07-20,False
184178558,42652,Didelphis virginiana,Virginia Opossum,42.3240559,-71.446204,13.0,2023-05-03,False
184181198,41638,Ursus americanus,American Black Bear,42.6362173586,-71.5647824854,8.0,2023-09-20,False
184181681,43111,Sylvilagus floridanus,Eastern Cottontail,42.3346361379,-71.1738550477,6.0,2023-09-20,False
184182732,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3236437146,-72.5308616264,34.0,2023-09-20,False
184186032,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3254166667,-72.5314716667,3.0,2023-09-20,False
184186369,41880,Mephitis mephitis,Striped Skunk,42.2562252528,-72.6689372957,83.0,2023-09-20,False
184192834,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3143655,-70.9700245,11126.0,2023-09-19,False
184192882,41733,Halichoerus grypus,Grey Seal,41.9475910872,-69.9990392034,7667.0,2022-08-08,False
184192929,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3421312,-71.2508432,967.0,2023-09-20,False
184205926,43111,Sylvilagus floridanus,Eastern Cottontail,42.34105,-71.1029278333,14.0,2023-09-20,False
184212288,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3341833333,-71.171805,5.0,2022-09-27,False
184212896,43111,Sylvilagus floridanus,Eastern Cottontail,42.3411014231,-71.1039375585,35.0,2023-09-20,False
184219371,41663,Procyon lotor,Common Raccoon,42.3649638889,-71.1138944444,,2023-09-20,False
184223231,43111,Sylvilagus floridanus,Eastern Cottontail,42.3355488,-71.1684945,1175.0,2023-09-20,False
184227740,41880,Mephitis mephitis,Striped Skunk,42.3235922485,-72.5302075592,23.0,2023-09-21,False
184250303,1264432,Neogale vison,American Mink,41.620205,-70.260605,5.0,2023-09-20,False
184268493,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.341599301,-71.101639868,14.0,2023-09-21,False
184283050,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.2071633333,-73.38447,4.0,2023-09-21,False
184283966,42076,Urocyon cinereoargenteus,Gray Fox,41.9636185716,-71.183307709,27.0,2023-09-21,False
184285483,43111,Sylvilagus floridanus,Eastern Cottontail,42.3459472446,-71.1120112373,2.0,2023-09-14,False
184285484,43111,Sylvilagus floridanus,Eastern Cottontail,42.3457103275,-71.1121118202,2.0,2023-09-14,False
184297385,42223,Odocoileus virginianus,White-tailed Deer,42.2767885693,-71.0114018619,187.0,2023-09-21,False
184304635,42652,Didelphis virginiana,Virginia Opossum,42.3228198691,-71.3927774504,11.0,2023-09-19,False
184304761,42223,Odocoileus virginianus,White-tailed Deer,42.4983873735,-71.3594365515,357.0,2023-09-19,False
184306761,43111,Sylvilagus floridanus,Eastern Cottontail,42.3409529323,-71.1026475938,95.0,2023-09-21,False
184309902,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2728713885,-71.8068845153,100.0,2023-08-31,False
184311759,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.9197104,-70.5429089,20.0,2023-09-21,False
184315349,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.101098,-70.933828,,2023-09-20,False
184316461,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.37872,-71.11615,63.0,2023-09-21,False
184331073,46095,Marmota monax,Groundhog,42.3721034088,-71.1430710823,15.0,2023-09-21,False
184342514,43111,Sylvilagus floridanus,Eastern Cottontail,42.2862805556,-71.1463083333,4.0,2023-09-20,False
184347582,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3550894449,-71.0657256469,828.0,2023-09-21,False
184347760,43111,Sylvilagus floridanus,Eastern Cottontail,42.3550894449,-71.0657256469,828.0,2023-09-21,False
184364632,43794,Castor canadensis,American Beaver,42.6265934849,-70.9158586916,1007.0,2023-07-17,False
184373020,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3650866667,-71.26023,4.0,2023-09-22,False
184380956,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3702916667,-71.25753,5.0,2023-09-22,False
184386252,42069,Vulpes vulpes,Red Fox,42.8602424997,-70.9110098,,2023-09-21,False
184391088,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.366325,-71.25367,35.0,2023-09-22,False
184394971,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.470495,-71.1653583333,4.0,2023-09-22,False
184397798,42069,Vulpes vulpes,Red Fox,42.3213016939,-71.5207426356,28.0,2023-09-14,True
184397925,42051,Canis latrans,Coyote,42.3216383572,-71.4649200704,28.0,2023-09-21,True
184400219,46217,Tamias striatus,Eastern Chipmunk,42.29758,-71.33865,1.0,2023-09-21,False
184415240,43111,Sylvilagus floridanus,Eastern Cottontail,41.628595,-71.0661471667,35.0,2023-09-18,False
184417326,46217,Tamias striatus,Eastern Chipmunk,42.3079333333,-71.0970694444,4.0,2023-09-22,False
184419823,42051,Canis latrans,Coyote,42.0875156,-70.6794536,182.0,2023-09-08,False
184421627,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.5323652274,-72.5658408925,6.0,2012-09-22,False
184426041,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3953366667,-72.5243216667,4.0,2023-09-22,False
184426166,43111,Sylvilagus floridanus,Eastern Cottontail,42.3649833333,-71.264275,5.0,2023-09-22,False
184435310,46217,Tamias striatus,Eastern Chipmunk,42.3119683333,-72.6497333333,,2023-09-22,False
184438401,42069,Vulpes vulpes,Red Fox,42.0768340224,-70.2170827172,20.0,2023-09-17,False
184446089,44026,Erethizon dorsatum,North American Porcupine,42.4081327842,-73.2507403849,10.0,2023-09-22,True
184446354,43794,Castor canadensis,American Beaver,42.1732912,-71.6379081997,,2023-09-21,False
184447758,46095,Marmota monax,Groundhog,41.7980656809,-70.5596088991,8.0,2023-09-22,False
184448888,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8916513585,-70.537670155,2.0,2023-09-22,False
184457040,41663,Procyon lotor,Common Raccoon,42.552325,-70.8394,8.0,2023-09-22,False
184461848,42051,Canis latrans,Coyote,42.48242,-71.2346633333,4.0,2023-09-22,False
184473296,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4677794268,-71.1650190892,8.0,2023-09-22,False
184473300,43111,Sylvilagus floridanus,Eastern Cottontail,42.4664367743,-71.1664899232,1.0,2023-09-22,False
184476704,42223,Odocoileus virginianus,White-tailed Deer,41.500525365,-71.0398758575,12.0,2023-09-21,False
184506659,41733,Halichoerus grypus,Grey Seal,41.9279188016,-70.5381097162,15.0,2022-07-10,False
184516046,42223,Odocoileus virginianus,White-tailed Deer,42.3653150969,-71.1453950317,24.0,2023-09-22,False
184519277,41663,Procyon lotor,Common Raccoon,42.4441220123,-71.1679688309,73.0,2023-09-23,False
184534095,46217,Tamias striatus,Eastern Chipmunk,42.3829833428,-72.5289383333,20.0,2023-09-22,False
184537234,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3893716667,-72.524025,9.0,2023-09-23,False
184538159,47056,Condylura cristata,Star-nosed Mole,42.1755570184,-71.0522009432,427.0,2023-09-23,False
184540310,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.36955,-71.1175388333,7.0,2023-09-23,False
184542995,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3911111111,-72.5238888889,,2023-09-23,False
184543353,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3911111111,-72.5238888889,,2023-09-23,False
184549655,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3527633333,-71.0707695,24.0,2023-09-23,False
184555400,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3654783333,-71.2615583333,4.0,2023-09-23,False
184563996,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3894383333,-72.5230783333,4.0,2023-09-23,False
184564624,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3899355501,-72.5238650491,34.0,2023-09-23,False
184567673,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.39613,-72.524955,3.0,2023-09-23,False
184572966,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3663716667,-71.25367,35.0,2023-09-23,False
184585216,41663,Procyon lotor,Common Raccoon,41.9897083333,-70.7035,4.0,2023-09-23,False
184585272,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.9892783333,-70.7021166667,4.0,2023-09-23,False
184617456,46217,Tamias striatus,Eastern Chipmunk,42.4322235644,-71.1248664246,148.0,2023-09-22,False
184621121,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3556416667,-71.0645611111,11.0,2023-09-23,False
184621462,41663,Procyon lotor,Common Raccoon,42.54041084,-72.70379263,4.0,2023-09-19,False
184626279,43111,Sylvilagus floridanus,Eastern Cottontail,42.2912166667,-71.1278444444,4.0,2023-09-23,False
184637401,43111,Sylvilagus floridanus,Eastern Cottontail,42.3466108036,-71.1116746823,2.0,2023-09-19,False
184637413,46217,Tamias striatus,Eastern Chipmunk,42.3465912794,-71.1116178451,2.0,2023-09-19,False
184637414,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3466891863,-71.1114990672,4.0,2023-09-19,False
184637419,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3458877289,-71.1116516948,2.0,2023-09-19,False
184684358,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8925327859,-70.5384046543,2.0,2023-09-24,False
184684360,118552,Felis catus,Domestic Cat,41.8932941441,-70.5373081174,2.0,2023-09-24,False
184684393,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8922297209,-70.5384005617,2.0,2023-09-24,False
184695475,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2969980028,-71.293162806,20.0,2023-09-24,False
184702979,41733,Halichoerus grypus,Grey Seal,42.3389666667,-71.00959,,2023-09-20,False
184706842,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3458618684,-71.1116590398,4.0,2023-09-20,False
184706848,43111,Sylvilagus floridanus,Eastern Cottontail,42.3459461833,-71.1119927788,2.0,2023-09-20,False
184706849,43111,Sylvilagus floridanus,Eastern Cottontail,42.3460007245,-71.1112354426,2.0,2023-09-20,False
184707265,41880,Mephitis mephitis,Striped Skunk,42.3783633333,-72.52015,7.0,2023-09-22,False
184708154,46217,Tamias striatus,Eastern Chipmunk,41.4321928475,-70.6973357277,67.0,2023-09-17,False
184710923,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3360783333,-71.1645278333,4.0,2023-09-24,False
184721321,42051,Canis latrans,Coyote,41.8813350187,-70.0000209346,31.0,2023-07-31,False
184722574,46217,Tamias striatus,Eastern Chipmunk,42.4971730118,-70.8804537908,4.0,2023-09-24,False
184735088,46217,Tamias striatus,Eastern Chipmunk,42.4965752982,-71.3666023706,181.0,2023-09-24,False
184762882,44026,Erethizon dorsatum,North American Porcupine,42.3720285752,-72.2692344865,4.0,2023-09-23,False
184762888,41777,Lontra canadensis,North American River Otter,42.3741747517,-72.2737757923,2.0,2023-09-23,False
184762892,41777,Lontra canadensis,North American River Otter,42.3740490656,-72.2738118857,2.0,2023-09-23,False
184762896,44026,Erethizon dorsatum,North American Porcupine,42.3718347124,-72.2720740382,8.0,2023-09-23,False
184788065,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3635361111,-71.2613055556,7.0,2023-09-21,False
184788146,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3654944444,-71.2598194444,4.0,2023-09-20,False
184788527,43111,Sylvilagus floridanus,Eastern Cottontail,42.3712777778,-71.2471777778,23.0,2023-09-21,False
184808336,41663,Procyon lotor,Common Raccoon,42.5611947,-71.5899054,6882.0,2020-07-28,False
184827402,43111,Sylvilagus floridanus,Eastern Cottontail,42.366045,-71.2595966667,4.0,2023-09-25,False
184848353,41663,Procyon lotor,Common Raccoon,42.35322,-71.52938,3.0,2023-03-24,False
184865993,42223,Odocoileus virginianus,White-tailed Deer,42.5799878173,-71.4559974521,13.0,2023-09-25,False
184874408,41976,Lynx rufus,Bobcat,42.5464966667,-71.3700116667,4.0,2023-09-21,False
184876046,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.4185918131,-71.2396720211,35.0,2023-09-21,False
184906812,42069,Vulpes vulpes,Red Fox,42.19507,-73.3686366667,16.0,2022-10-22,False
184917822,40509,Eptesicus fuscus,Big Brown Bat,42.2121676586,-71.6708642521,40.0,2023-08-06,False
184917826,43794,Castor canadensis,American Beaver,42.2134212123,-71.6655798355,23.0,2023-07-05,False
184932539,41663,Procyon lotor,Common Raccoon,41.9943916667,-70.7052166667,4.0,2023-09-25,False
184938537,47056,Condylura cristata,Star-nosed Mole,42.1762777778,-71.0519555556,4.0,2023-09-22,False
184954870,43111,Sylvilagus floridanus,Eastern Cottontail,42.6338311116,-71.1549070613,191.0,2023-09-25,False
184963694,43794,Castor canadensis,American Beaver,42.4340366667,-71.339225,11.0,2023-09-25,False
184966410,43111,Sylvilagus floridanus,Eastern Cottontail,42.3674675832,-71.2563524313,4.0,2023-09-26,False
184990016,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.346832,-71.0923139,952.0,2023-09-19,False
184998550,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3700156178,-71.2578812949,15.0,2023-09-12,False
184998973,43111,Sylvilagus floridanus,Eastern Cottontail,42.3659382384,-71.2538330336,4.0,2023-09-24,False
185007696,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3689716667,-71.2612616667,47.0,2023-09-25,False
185020915,43111,Sylvilagus floridanus,Eastern Cottontail,41.7049152115,-70.2725249103,236.0,2023-09-16,False
185025890,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3358305556,-71.1646277778,4.0,2023-09-26,False
185026142,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3358166667,-71.1646194444,4.0,2023-09-26,False
185029106,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.341015991,-71.101056839,65.0,2023-09-21,False
185041387,46217,Tamias striatus,Eastern Chipmunk,42.7696607681,-70.8526572493,5.0,2023-09-26,False
185050008,46217,Tamias striatus,Eastern Chipmunk,42.3356209547,-71.1590412007,270.0,2023-09-26,False
185056648,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3652833333,-71.258325,5.0,2023-09-26,False
185057225,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3649333333,-71.2620783333,4.0,2023-09-26,False
185057572,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.36765,-71.2617716667,4.0,2023-09-26,False
185057780,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3405569047,-71.1002129876,4.0,2023-09-26,False
185058612,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2927912465,-71.8312110007,10.0,2023-09-26,False
185062648,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3688055556,-71.2608472222,,2023-09-26,False
185062999,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3628716667,-71.26165,9.0,2023-09-26,False
185072779,42051,Canis latrans,Coyote,42.365138253,-72.5448017574,61.0,2021-03-03,False
185078642,43111,Sylvilagus floridanus,Eastern Cottontail,42.3594221061,-71.2576853644,24.0,2023-09-22,False
185079409,42223,Odocoileus virginianus,White-tailed Deer,41.9672177,-71.1839593,1200.0,2023-09-26,False
185079468,43111,Sylvilagus floridanus,Eastern Cottontail,42.3471669722,-71.0375149722,,2023-09-26,False
185087784,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.363695,-71.26117,765.0,2023-09-19,False
185088323,46217,Tamias striatus,Eastern Chipmunk,42.2920855258,-71.8278102202,33.0,2023-09-26,False
185090585,42223,Odocoileus virginianus,White-tailed Deer,42.2905305556,-71.8280833333,,2023-09-26,False
185098297,46217,Tamias striatus,Eastern Chipmunk,42.3458561947,-71.1115347741,4.0,2023-09-26,False
185098301,46217,Tamias striatus,Eastern Chipmunk,42.3465018985,-71.1114546192,2.0,2023-09-26,False
185098302,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3461956201,-71.1112547946,4.0,2023-09-26,False
185098303,43111,Sylvilagus floridanus,Eastern Cottontail,42.3461254919,-71.111284793,2.0,2023-09-26,False
185126597,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2932316667,-71.8318916667,,2023-09-26,False
185127143,46217,Tamias striatus,Eastern Chipmunk,42.2922715079,-71.8278801917,15.0,2023-09-26,False
185127531,42223,Odocoileus virginianus,White-tailed Deer,42.2891316667,-71.8289983333,,2023-09-26,False
185128329,46217,Tamias striatus,Eastern Chipmunk,42.29175088,-71.8278029,,2023-09-26,False
185128519,42069,Vulpes vulpes,Red Fox,42.072931523,-70.2070302799,67.0,2023-09-26,False
185130540,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.29362734,-71.82694315,,2023-09-26,False
185130545,46217,Tamias striatus,Eastern Chipmunk,42.29240319,-71.82774835,,2023-09-26,False
185145390,42223,Odocoileus virginianus,White-tailed Deer,42.4019662959,-71.1979556876,46.0,2023-09-27,False
185146133,46217,Tamias striatus,Eastern Chipmunk,42.29373008,-71.82642369,,2023-09-26,False
185146134,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2937371399,-71.8264076299,,2023-09-26,False
185156211,46217,Tamias striatus,Eastern Chipmunk,42.3182489605,-72.6391217344,60.0,2023-09-26,False
185166195,46217,Tamias striatus,Eastern Chipmunk,42.3436293369,-71.1972037401,205.0,2023-09-26,False
185167071,43111,Sylvilagus floridanus,Eastern Cottontail,42.3640965997,-71.2607512185,11.0,2023-09-26,False
185169580,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3596860113,-71.2565197606,38.0,2023-09-27,False
185170182,41566,Megaptera novaeangliae,Humpback Whale,42.0794892409,-70.1223422492,30000.0,2000-10-12,False
185170261,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3363201879,-71.1643862632,10.0,2023-09-27,False
185174222,46217,Tamias striatus,Eastern Chipmunk,42.3151366667,-72.6398216667,4.0,2023-09-27,False
185184790,42652,Didelphis virginiana,Virginia Opossum,42.6027912414,-71.5176520497,5.0,2023-09-27,False
185188923,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.336001767,-71.1639288587,4.0,2023-09-27,False
185188964,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3348404637,-71.163261716,209.0,2023-09-27,False
185189329,42223,Odocoileus virginianus,White-tailed Deer,42.4660207502,-71.2622076031,4.0,2023-09-27,False
