latitude,longitude,presence
41.8938333333,-69.98375,1
42.5608716667,-71.9776916667,0
41.8367726557,-71.1132805422,0
41.9505346311,-71.2643301739,1
42.5642119879,-71.1794419701,1
42.4323271547,-71.4853392685,0
42.5965116667,-71.2348116667,0
42.0840936876,-71.0447746963,1
42.2594074863,-71.3971997425,0
42.8173333333,-70.9284583333,0
42.3671716667,-71.2797866667,1
42.3371547613,-72.4689327331,1
42.4391785742,-72.5914425775,0
42.6094966667,-71.2394783333,0
42.63028,-71.1026221667,1
42.4355569444,-71.3105530556,0
42.8321038771,-70.9146790579,1
42.4560383333,-71.19182,0
42.3059032536,-72.6325479097,0
42.27303333,-72.25693667,0
42.6545944444,-70.59895,1
41.2827146536,-69.9639502262,0
42.4361666667,-71.4463283333,0
42.60315,-70.6794666667,0
42.3685383333,-71.56094,0
42.5391416667,-70.6804966667,0
42.27196167,-71.51366333,0
42.597147,-71.344761,0
42.099876,-70.9320429722,1
41.6806804163,-70.4296763622,0
42.4583505908,-71.9429832575,1
41.9218699891,-70.5456054211,1
41.5276593767,-70.9852783662,1
42.549375,-71.82003,0
42.3211794834,-71.4174892782,1
42.4380802148,-71.0621469095,1
42.2185866667,-71.1914666667,0
42.329055,-72.6707533333,0
42.1107563495,-71.957278041,0
42.5354423275,-71.3822192699,1
42.6396966667,-71.1359861667,0
41.5637551612,-70.6147309485,1
42.2374462177,-72.646932873,0
41.9042876327,-70.547998612,0
42.3400999572,-71.602067182,0
42.3704333333,-71.0614388333,0
42.37116995,-70.98620268,0
42.5845777778,-71.9497388889,0
41.7224666667,-69.9972216667,0
42.2423863263,-72.3324071545,0
42.4587083333,-71.3945166667,0
42.4022690478,-71.1082234383,1
41.7067773114,-70.5637176956,0
41.3976240205,-70.6789553818,0
41.7893609058,-69.981880188,0
42.2320310602,-71.3799239134,0
42.3123083333,-71.2748416667,0
42.5386009216,-71.5629119873,1
41.6461027321,-70.6118027587,0
42.2901763532,-71.1620517064,1
42.2441492952,-70.7711245348,1
42.4527888138,-71.5530022234,0
42.6179827547,-71.2087794875,0
42.808555,-70.9747383333,1
42.1027350607,-72.81394308,0
41.5706287691,-70.6069458649,1
42.6239126333,-73.1247696653,0
42.6271550953,-71.3620030526,0
42.2177851075,-71.8152695993,0
42.1707618412,-71.7268967169,0
41.2990643167,-70.0938940315,0
42.3245146377,-71.6544306579,0
42.369329,-73.19332,0
41.9326722222,-70.8627194444,0
42.3701884319,-71.2576727716,1
42.65913,-72.948265,0
42.8489616667,-70.9463283333,0
42.3159832629,-71.8035470722,1
41.2914123535,-70.1960678101,0
42.314356637,-72.2362704426,0
42.1795541997,-71.8696786997,0
42.2334194484,-71.1890188377,0
42.69961326,-72.51235479,0
42.110307435,-73.4736067057,0
42.4447133333,-71.8737716667,0
41.9016476078,-70.7362251929,0
42.627396448,-72.4593605474,1
42.6461033333,-72.245125,0
41.5411986141,-70.6307172775,0
42.1063577863,-70.7769727707,0
42.2157166667,-71.034125,0
41.8250686994,-70.9847621281,1
42.7238972222,-71.0252138889,1
42.44717,-71.1016695,0
42.2665866667,-71.1839966667,1
41.9496494321,-70.8661492748,1
42.270826381,-72.4756155852,1
41.6518333333,-70.1350861667,0
41.90422,-70.79170333,0
42.0594690701,-70.171544945,1
41.3391084611,-70.7265806816,0
42.10534,-70.1806516667,0
42.0423122551,-71.4760959148,0
42.60865,-71.35070833,0
42.6781374178,-70.6227523207,0
41.457579,-70.6059821,0
42.7163391113,-73.2044677734,0
41.7368324268,-70.8000136026,0
42.34554473,-71.81870561,0
42.389375,-71.2129533333,0
42.6278264874,-71.3787641129,0
42.28926,-71.6136333333,0
42.8538944444,-70.9195333333,0
42.1675466668,-71.6851305863,0
42.5641838949,-71.1794464173,1
42.4327616667,-71.0252388333,0
42.4209754109,-71.361570099,0
42.460971,-71.34899,0
42.3610907682,-72.5256226998,0
42.080075,-70.17032,0
41.3400999067,-70.7170714591,0
42.28064846,-71.8553153297,0
42.0747611111,-70.801775,0
42.46548333,-71.13912217,0
41.29327833,-70.17787167,0
42.6030216292,-71.2527374495,1
42.6280164696,-72.0795849995,0
42.2898927287,-71.0965452323,1
