observation_id,observed_on,latitude,longitude,positional_accuracy,quality_grade,taxon_id,taxon_name,common_name,coordinates_obscured,uri
98559155,2021-10-17,42.8125242766,-70.9649686709,61.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/98559155
98692144,2021-10-19,42.26092351,-71.56305766,7.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/98692144
99098014,2021-10-22,42.8125281729,-70.9650091572,78.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/99098014
99272182,2021-10-24,42.8124999115,-70.9650525903,57.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/99272182
99286295,2021-10-24,41.5589971899,-70.6296782198,42.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/99286295
100145600,2021-11-03,42.8125446486,-70.9649694665,36.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/100145600
100861953,2021-11-11,42.6571948334,-70.6013611664,12.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/100861953
100932899,2021-11-11,42.656123409,-70.5985271019,18.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/100932899
101038681,2021-11-09,42.8125506538,-70.9650157895,44.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/101038681
101376227,2021-11-17,42.8013121101,-70.9648200161,176.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/101376227
101376292,2021-11-17,42.807070693,-70.9731069183,88.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/101376292
101444656,2021-11-18,42.8010436336,-70.9648563909,88.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/101444656
101532815,2021-11-19,42.8125501963,-70.9649862935,34.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/101532815
101804560,2021-11-23,42.8011908864,-70.9648028302,83.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/101804560
102210204,2021-11-29,42.8125411405,-70.9649751495,27.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/102210204
102246909,2021-11-30,42.0860838616,-70.7988126666,8.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/102246909
102279514,2021-11-30,42.8012746199,-70.9648277747,85.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/102279514
102378906,2021-12-02,42.8011580164,-70.9648329154,74.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/102378906
102511366,2021-12-04,42.8010753563,-70.9648025513,64.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/102511366
