latitude,longitude,presence
41.8718363683,-70.0085676895,1
42.0271094866,-70.9227006054,0
42.3248387007,-71.5808702736,1
42.3401527405,-71.0769958496,0
42.2479368953,-71.1301164329,0
42.0672527778,-71.1051833333,1
42.2491619941,-71.7850491444,0
42.4162203285,-71.4454693901,0
42.3968887186,-71.1698935876,0
42.2512878901,-71.1122112413,0
42.3669835367,-71.448558094,0
42.081325531,-70.6899185181,0
42.0784048143,-70.2169862247,1
42.2969125275,-71.8836382683,1
42.2800103472,-71.1308812071,0
41.912175,-71.3798666667,0
42.2488116667,-71.4561783333,0
42.2032166971,-71.3995108847,0
41.3869533333,-70.5927966667,0
42.2666244507,-72.4552841187,0
42.067931702,-70.7192000002,0
42.2456833333,-71.407815,0
42.2808587974,-71.8247893821,0
42.6277568116,-71.5391734494,0
42.5038722063,-71.6281615472,0
41.9129116667,-69.97918,0
42.405871593,-71.3294799998,1
42.0522875558,-71.1199832592,0
42.1595840454,-71.6790771484,1
41.790195,-69.9860616667,1
42.3769364116,-71.0288258269,0
42.6300245102,-70.8447769407,1
42.0787103409,-70.220293937,1
42.537062997,-71.5007814579,0
42.257775,-71.0044111111,1
41.9564037158,-70.7851028558,0
42.3782215418,-72.4710529638,1
42.5411322809,-71.3165989025,1
42.2675839722,-72.6644,1
42.4237287606,-71.1891005561,1
42.6551783333,-73.2037666667,0
41.6897199671,-71.1412516056,0
42.0646941997,-71.0905695,1
42.202977881,-71.0088423944,0
42.39398,-71.3138116667,0
42.447125,-71.15180283,0
42.6350729785,-70.9050683575,0
42.0687050064,-70.1989825442,1
42.161604094,-71.1911557691,0
42.387355,-72.3735583333,0
41.6555744974,-70.1248703814,1
41.6939926147,-71.1251373291,1
41.7208697958,-70.2317773951,0
41.3474166667,-70.6527166667,0
42.4656618889,-71.2545677778,0
42.7905666667,-70.939705,0
42.3124010088,-71.0350280233,1
42.117680157,-72.0110087994,0
42.157075,-73.0825416667,0
42.2214000439,-72.1790089772,0
41.8823544206,-69.995196241,1
42.091055083,-73.2672298327,0
42.07948238,-70.05709805,0
42.154204745,-71.709578909,0
42.570675,-72.4061133333,0
42.254748546,-71.838256045,1
42.1790777778,-71.1617305556,0
42.2821708722,-71.0264288542,0
42.261590617,-70.8452800136,0
42.335495,-71.7874916667,1
42.2380828667,-71.6114214567,0
42.420805,-72.2303,0
42.6754766871,-70.8771658177,0
42.08732,-72.125633,1
42.4124916453,-73.3129655258,0
42.06863,-70.194795,1
42.36862167,-72.08867783,0
42.2180166667,-71.2166277778,1
42.4225156382,-71.1436800957,0
42.36944425,-71.34214386,1
42.0715661797,-73.1300354088,1
41.6321716667,-70.3023533333,1
42.4253202033,-71.3723699362,0
41.8379466667,-69.96768,1
41.8029238334,-70.6689777469,0
42.5639260004,-71.1792245371,1
41.3983375778,-70.5390584841,0
42.8120157381,-70.8591589113,0
42.15897783,-72.87127833,0
42.3389383333,-72.5324633333,1
42.23361761,-70.76014099,0
42.6145362893,-71.6374660257,0
42.2335222687,-71.4041925155,0
42.2540558111,-71.0635644608,0
42.2895555556,-71.1435555556,0
42.3051166667,-71.6146233333,0
42.4007833333,-71.13325,1
41.7555044638,-70.7645615191,0
42.2488006135,-71.8017810701,0
42.2159957668,-73.2597970963,0
42.437651,-71.343873,0
42.265407,-71.040075,0
41.9779415448,-70.6902692452,0
42.6123759896,-70.6666230877,0
42.4661084684,-72.3991377466,0
42.4792016667,-72.25037,0
42.6457243377,-72.7474281192,0
42.4758586334,-72.3466401268,0
42.2950283333,-71.3025883333,1
42.652778,-71.168029,1
42.5018206146,-71.4488751814,0
41.373875,-70.026475,0
42.4491477222,-71.1100135556,0
42.64261423,-70.799195054,1
42.5960345474,-71.5301972442,1
42.1993780796,-73.3778196988,1
42.1968552936,-71.2385268789,0
42.6441116667,-72.731025,0
42.1789552868,-72.7004265954,1
42.3822272849,-71.0729808547,0
42.3771100333,-73.3278031647,0
41.6238555556,-70.5434111111,0
42.2749450322,-71.9604997912,0
42.549068858,-71.1654553749,0
41.3929120857,-70.6520936602,0
42.3201809015,-71.3031742632,1
42.4309894018,-71.1499662505,1
42.1355528333,-72.859405,0
42.0283235062,-71.2076065641,1
42.7147742854,-70.7897147595,0
42.43035,-72.537528,0
41.7090180475,-70.324559872,1
42.07337372,-73.20233988,0
41.4624207,-70.6024416,0
42.4855916667,-73.3004533333,0
42.6299235584,-71.1280191522,0
42.2065166667,-71.4549333333,0
42.2480169722,-70.9012869722,0
42.132929,-71.152233,0
42.4989266667,-72.2536166667,0
42.4082326704,-71.5359820145,0
42.6644820821,-70.7516557945,0
42.8474219,-70.9096117997,0
42.53451619,-70.902854,0
42.3850537829,-71.9966844644,0
42.2456366667,-71.0903695,0
42.3304007758,-71.5481747417,1
42.595875,-71.530625,1
41.6361055556,-70.5824527778,0
42.16743833,-72.05748617,0
42.0879387629,-72.4946956336,1
42.8602424997,-70.9110098,1
42.8357097588,-70.818541046,1
42.5806454672,-70.7665507902,0
42.230828,-71.20922,0
41.3423696719,-70.7306174934,0
41.8589454558,-69.9865018083,0
42.4461351894,-71.4750930202,0
41.8367726557,-71.1132805422,1
42.6265746091,-70.7174745304,0
41.9503320175,-71.2819023058,0
42.7911376953,-71.0836029053,0
42.209675,-71.51689167,0
42.3019162107,-71.3281919893,0
42.6206321716,-72.0757217407,0
41.6636966667,-69.9912716667,0
42.1915601672,-71.5136827533,0
42.4644201915,-71.6095733643,0
42.4807816667,-71.3803016667,0
42.3092333333,-72.33348,0
42.1655805,-71.04312783,0
42.2197965331,-71.504074358,0
42.1032858946,-72.721876593,1
42.2510424808,-70.8596250415,0
41.6383028567,-70.5546695893,0
42.6500359504,-71.1664629555,1
42.069549761,-71.250110297,0
42.0794555,-70.21885,1
42.4331283333,-71.7613216667,0
42.513427,-71.31644,0
41.3371380227,-70.2995429188,0
42.4360722537,-71.0804435984,1
42.6448314,-72.39626515,0
42.2268580169,-72.6802655117,0
42.1355907061,-71.6011557542,0
42.0794055,-70.2195666667,1
42.1828643303,-73.274252373,0
41.7380716667,-70.679145,1
42.2917813969,-72.656147593,0
42.4583777146,-71.30335448,1
42.48165,-71.1520695,0
41.913295,-70.8285216667,0
